session_id,user_id,session_start,session_length_sec
641,U00064,2026-01-27 22:22:00,2201
642,U00065,2026-02-02 11:03:00,1432
643,U00065,2026-02-06 16:37:00,1440
644,U00065,2026-01-31 00:18:00,731
645,U00065,2026-01-31 22:53:00,482
646,U00065,2026-01-28 20:06:00,2828
647,U00065,2026-01-29 13:50:00,1951
648,U00065,2026-01-28 12:42:00,775
649,U00065,2026-02-05 16:59:00,1441
650,U00065,2026-01-28 06:40:00,497
651,U00065,2026-01-31 10:59:00,2075
652,U00065,2026-02-02 01:17:00,2471
653,U00065,2026-02-03 02:16:00,901
654,U00065,2026-02-01 08:19:00,1896
655,U00065,2026-02-06 00:49:00,2094
656,U00065,2026-01-28 04:13:00,2328
657,U00065,2026-02-02 09:22:00,3104
658,U00065,2026-01-30 09:06:00,1221
659,U00065,2026-01-30 09:40:00,1672
660,U00065,2026-02-01 00:48:00,3264
661,U00066,2026-01-18 05:55:00,1925
662,U00066,2026-01-17 10:37:00,3090
663,U00066,2026-01-20 16:49:00,3278
664,U00066,2026-01-14 13:11:00,2959
665,U00066,2026-01-19 13:28:00,1505
666,U00066,2026-01-22 16:24:00,847
667,U00066,2026-01-18 15:25:00,1731
668,U00066,2026-01-23 06:53:00,1665
669,U00066,2026-01-20 02:42:00,2274
670,U00066,2026-01-21 15:05:00,3553
671,U00067,2026-01-26 03:24:00,881
672,U00067,2026-01-26 20:51:00,2019
673,U00067,2026-01-21 04:09:00,1174
674,U00067,2026-01-26 03:15:00,989
675,U00067,2026-01-18 18:13:00,2986
676,U00067,2026-01-19 11:11:00,3574
677,U00067,2026-01-21 15:43:00,2546
678,U00067,2026-01-22 08:11:00,1195
679,U00067,2026-01-26 02:44:00,2661
680,U00067,2026-01-22 18:25:00,3502
681,U00068,2026-02-02 05:04:00,2238
682,U00068,2026-01-28 14:12:00,683
683,U00068,2026-02-03 07:24:00,724
684,U00068,2026-01-26 20:01:00,928
685,U00068,2026-01-29 14:54:00,2837
686,U00069,2026-01-14 16:54:00,2636
687,U00069,2026-01-09 09:32:00,2375
688,U00069,2026-01-18 00:42:00,2004
689,U00069,2026-01-15 02:56:00,828
690,U00069,2026-01-10 16:05:00,1817
691,U00069,2026-01-14 10:09:00,3189
692,U00069,2026-01-13 00:21:00,3483
693,U00070,2026-02-04 01:37:00,3515
694,U00070,2026-01-28 10:36:00,3457
695,U00071,2026-01-28 21:57:00,2279
696,U00071,2026-01-30 10:10:00,2027
697,U00071,2026-01-23 09:20:00,1259
698,U00071,2026-01-27 04:36:00,831
699,U00071,2026-01-30 06:22:00,1391
700,U00071,2026-01-24 03:33:00,1978
701,U00071,2026-01-28 12:23:00,2560
702,U00071,2026-01-26 10:27:00,2951
703,U00071,2026-01-29 11:19:00,2405
704,U00071,2026-01-30 14:40:00,746
705,U00071,2026-01-22 21:17:00,2291
706,U00071,2026-01-21 16:51:00,2574
707,U00072,2026-01-08 10:00:00,2726
708,U00072,2026-01-03 11:48:00,606
709,U00072,2026-01-09 04:27:00,307
710,U00072,2026-01-09 08:27:00,775
711,U00072,2026-01-10 02:43:00,784
712,U00072,2026-01-06 18:15:00,2914
713,U00073,2026-01-27 20:33:00,2901
714,U00073,2026-01-23 21:31:00,2733
715,U00073,2026-01-26 14:07:00,2734
716,U00073,2026-01-22 04:42:00,1949
717,U00073,2026-01-27 08:05:00,3276
718,U00073,2026-01-20 16:54:00,3371
719,U00073,2026-01-27 10:12:00,3275
720,U00073,2026-01-24 04:19:00,3337
721,U00073,2026-01-25 06:05:00,2081
722,U00074,2026-02-05 13:33:00,3387
723,U00074,2026-01-28 09:34:00,3480
724,U00074,2026-02-03 16:52:00,969
725,U00074,2026-01-29 21:23:00,1223
726,U00074,2026-02-02 04:06:00,1860
727,U00074,2026-01-30 05:52:00,2543
728,U00074,2026-02-05 15:29:00,3369
729,U00074,2026-02-01 03:46:00,3048
730,U00074,2026-02-05 23:15:00,1757
731,U00074,2026-02-02 03:30:00,1718
732,U00074,2026-01-29 15:42:00,1687
733,U00074,2026-02-05 12:04:00,1549
734,U00074,2026-02-02 19:14:00,887
735,U00074,2026-02-06 21:40:00,2503
736,U00074,2026-02-04 20:41:00,489
737,U00074,2026-01-28 16:20:00,1998
738,U00074,2026-01-31 09:05:00,340
739,U00074,2026-01-30 15:42:00,637
740,U00074,2026-02-06 18:18:00,3300
741,U00075,2026-01-20 04:32:00,3184
742,U00075,2026-01-17 04:48:00,1023
743,U00075,2026-01-16 18:09:00,782
744,U00075,2026-01-22 04:07:00,455
745,U00075,2026-01-21 07:33:00,2548
746,U00075,2026-01-18 02:03:00,2348
747,U00075,2026-01-22 14:14:00,939
748,U00075,2026-01-17 08:35:00,741
749,U00075,2026-01-23 02:22:00,3562
750,U00075,2026-01-19 03:46:00,1636
751,U00075,2026-01-19 15:48:00,2319
752,U00075,2026-01-15 09:10:00,692
753,U00075,2026-01-17 14:04:00,3578
754,U00075,2026-01-16 18:58:00,945
755,U00075,2026-01-21 22:57:00,3235
756,U00075,2026-01-20 02:21:00,2959
757,U00076,2026-01-30 09:55:00,2204
758,U00076,2026-02-05 07:03:00,3203
759,U00076,2026-02-06 10:13:00,2050
760,U00076,2026-02-02 01:22:00,3294
761,U00076,2026-01-30 21:38:00,2631
762,U00076,2026-01-31 02:52:00,3434
763,U00076,2026-02-05 12:42:00,1959
764,U00076,2026-02-03 10:32:00,1831
765,U00077,2026-01-10 06:37:00,1443
766,U00077,2026-01-12 11:15:00,3283
767,U00077,2026-01-07 04:45:00,564
768,U00077,2026-01-07 23:19:00,3167
769,U00077,2026-01-15 20:26:00,1120
770,U00077,2026-01-09 16:40:00,2681
771,U00077,2026-01-15 01:07:00,1287
772,U00077,2026-01-14 08:33:00,1921
773,U00077,2026-01-15 19:10:00,1578
774,U00077,2026-01-13 17:19:00,2824
775,U00077,2026-01-07 07:11:00,1993
776,U00077,2026-01-09 12:58:00,793
777,U00077,2026-01-08 11:00:00,1648
778,U00077,2026-01-10 16:52:00,2344
779,U00077,2026-01-15 22:27:00,1358
780,U00077,2026-01-07 08:01:00,1027
781,U00077,2026-01-07 17:11:00,642
782,U00077,2026-01-14 05:31:00,2785
783,U00077,2026-01-15 10:58:00,2373
784,U00078,2026-01-16 08:24:00,478
785,U00078,2026-01-15 05:47:00,2887
786,U00078,2026-01-15 23:49:00,2423
787,U00078,2026-01-14 14:13:00,1815
788,U00078,2026-01-13 19:45:00,2694
789,U00078,2026-01-18 23:04:00,2092
790,U00078,2026-01-19 18:30:00,2561
791,U00078,2026-01-20 09:32:00,1079
792,U00079,2026-02-07 04:42:00,1790
793,U00079,2026-02-07 07:20:00,2440
794,U00079,2026-01-29 14:26:00,1747
795,U00079,2026-01-31 12:28:00,2175
796,U00079,2026-02-05 10:52:00,1000
797,U00079,2026-02-03 00:48:00,1625
798,U00080,2026-01-15 09:14:00,703
799,U00080,2026-01-08 10:01:00,2130
800,U00080,2026-01-12 11:43:00,617
801,U00080,2026-01-17 23:06:00,2729
802,U00080,2026-01-16 22:47:00,1872
803,U00080,2026-01-08 09:12:00,1155
804,U00080,2026-01-12 13:38:00,482
805,U00080,2026-01-16 06:36:00,2027
806,U00080,2026-01-10 15:06:00,1656
807,U00080,2026-01-08 19:51:00,318
808,U00080,2026-01-15 07:35:00,3304
809,U00080,2026-01-12 18:52:00,2792
810,U00080,2026-01-08 22:04:00,2949
811,U00080,2026-01-14 16:27:00,819
812,U00080,2026-01-16 14:18:00,473
813,U00080,2026-01-14 16:44:00,2778
814,U00080,2026-01-14 14:09:00,1981
815,U00081,2026-01-18 16:29:00,2986
816,U00081,2026-01-18 09:53:00,2832
817,U00082,2026-01-10 18:27:00,1436
818,U00082,2026-01-03 05:31:00,3002
819,U00082,2026-01-11 15:58:00,404
820,U00082,2026-01-12 07:29:00,2142
821,U00082,2026-01-12 15:09:00,509
822,U00082,2026-01-05 19:01:00,3060
823,U00082,2026-01-11 12:50:00,3455
824,U00082,2026-01-08 11:06:00,928
825,U00082,2026-01-04 06:26:00,2235
826,U00082,2026-01-10 04:17:00,1404
827,U00082,2026-01-11 04:27:00,2766
828,U00082,2026-01-03 22:14:00,2298
829,U00082,2026-01-12 23:00:00,1536
830,U00082,2026-01-03 19:10:00,522
831,U00082,2026-01-11 21:42:00,1731
832,U00082,2026-01-11 21:57:00,2119
833,U00082,2026-01-07 18:50:00,1981
834,U00082,2026-01-06 10:10:00,674
835,U00082,2026-01-11 17:33:00,3559
836,U00083,2026-01-15 03:14:00,1479
837,U00083,2026-01-22 18:06:00,2370
838,U00083,2026-01-21 18:18:00,2907
839,U00083,2026-01-23 19:01:00,1935
840,U00083,2026-01-14 11:18:00,2787
841,U00083,2026-01-18 00:06:00,3567
842,U00083,2026-01-18 13:52:00,3564
843,U00083,2026-01-17 20:25:00,1213
844,U00083,2026-01-16 16:46:00,1802
845,U00083,2026-01-14 14:40:00,2129
846,U00083,2026-01-18 23:35:00,1229
847,U00083,2026-01-17 20:27:00,1132
848,U00084,2026-01-17 13:56:00,3273
849,U00084,2026-01-24 22:47:00,742
850,U00084,2026-01-19 01:14:00,856
851,U00084,2026-01-20 19:38:00,2337
852,U00085,2026-01-13 04:21:00,2150
853,U00085,2026-01-08 09:01:00,2832
854,U00085,2026-01-13 02:04:00,1872
855,U00085,2026-01-13 02:03:00,3406
856,U00085,2026-01-10 10:45:00,2031
857,U00085,2026-01-05 03:20:00,2716
858,U00085,2026-01-07 01:48:00,3355
859,U00085,2026-01-09 01:07:00,3440
860,U00085,2026-01-08 05:04:00,2232
861,U00085,2026-01-05 06:04:00,1120
862,U00085,2026-01-10 15:46:00,3246
863,U00086,2026-01-19 23:59:00,3480
864,U00086,2026-01-20 12:41:00,640
865,U00086,2026-01-22 04:59:00,438
866,U00086,2026-01-24 13:55:00,1822
867,U00086,2026-01-18 21:43:00,2830
868,U00086,2026-01-19 02:18:00,1295
869,U00086,2026-01-20 08:28:00,2620
870,U00086,2026-01-20 01:43:00,1537
871,U00086,2026-01-26 12:41:00,3134
872,U00086,2026-01-22 16:38:00,2867
873,U00087,2026-01-08 10:12:00,2511
874,U00087,2026-01-13 01:03:00,3462
875,U00087,2026-01-12 04:26:00,2145
876,U00087,2026-01-13 06:34:00,1810
877,U00087,2026-01-12 16:16:00,1507
878,U00088,2026-01-13 14:42:00,2494
879,U00088,2026-01-13 22:07:00,2967
880,U00088,2026-01-07 14:23:00,881
881,U00088,2026-01-10 20:51:00,3473
882,U00088,2026-01-04 20:39:00,2754
883,U00088,2026-01-12 08:18:00,2014
884,U00088,2026-01-08 16:13:00,381
885,U00088,2026-01-06 12:51:00,1202
886,U00088,2026-01-06 17:51:00,2858
887,U00089,2026-01-09 01:55:00,3288
888,U00089,2026-01-02 05:36:00,1180
889,U00089,2026-01-02 13:59:00,2494
890,U00089,2026-01-07 22:26:00,2790
891,U00089,2026-01-06 17:16:00,1242
892,U00089,2026-01-08 11:59:00,1437
893,U00089,2026-01-07 22:52:00,2049
894,U00089,2026-01-04 15:05:00,2133
895,U00089,2026-01-06 20:27:00,2541
896,U00090,2026-02-06 11:35:00,1609
897,U00090,2026-02-07 22:06:00,3534
898,U00090,2026-02-01 23:13:00,2611
899,U00090,2026-02-08 01:52:00,841
900,U00090,2026-02-05 09:38:00,1388
901,U00090,2026-02-02 00:24:00,1872
902,U00090,2026-01-30 15:10:00,1872
903,U00090,2026-02-06 10:47:00,2535
904,U00090,2026-02-07 19:10:00,556
905,U00091,2026-01-08 03:13:00,3050
906,U00091,2026-01-13 21:28:00,1101
907,U00091,2026-01-09 06:53:00,2314
908,U00091,2026-01-11 18:18:00,1209
909,U00092,2026-01-23 00:44:00,2430
910,U00092,2026-01-27 18:09:00,3283
911,U00092,2026-01-22 06:14:00,461
912,U00092,2026-01-31 23:23:00,3559
913,U00092,2026-01-23 07:29:00,1797
914,U00092,2026-01-29 01:50:00,2250
915,U00092,2026-01-23 04:54:00,3251
916,U00092,2026-01-28 16:13:00,931
917,U00092,2026-01-28 17:30:00,3080
918,U00092,2026-01-28 05:20:00,3260
919,U00092,2026-01-30 07:16:00,3128
920,U00092,2026-01-26 23:46:00,1376
921,U00092,2026-01-24 22:16:00,1604
922,U00093,2026-01-16 17:26:00,2891
923,U00093,2026-01-19 17:13:00,1779
924,U00093,2026-01-15 10:59:00,459
925,U00093,2026-01-11 17:17:00,3549
926,U00093,2026-01-13 00:52:00,2755
927,U00093,2026-01-15 17:33:00,3050
928,U00093,2026-01-13 20:28:00,3430
929,U00093,2026-01-16 12:55:00,1789
930,U00093,2026-01-16 21:53:00,1149
931,U00093,2026-01-17 05:53:00,1398
932,U00093,2026-01-18 16:30:00,1564
933,U00093,2026-01-19 19:37:00,2109
934,U00093,2026-01-15 04:53:00,2556
935,U00093,2026-01-16 18:31:00,1117
936,U00093,2026-01-17 06:29:00,2672
937,U00093,2026-01-18 19:40:00,967
938,U00093,2026-01-18 09:36:00,1942
939,U00094,2026-01-12 07:07:00,1775
940,U00094,2026-01-07 15:10:00,1118
941,U00094,2026-01-06 02:56:00,497
942,U00094,2026-01-11 11:30:00,2748
943,U00094,2026-01-13 07:50:00,2565
944,U00094,2026-01-04 10:31:00,3298
945,U00094,2026-01-13 02:54:00,322
946,U00094,2026-01-08 03:54:00,3384
947,U00094,2026-01-08 15:28:00,822
948,U00094,2026-01-04 07:10:00,1092
949,U00094,2026-01-12 08:52:00,3326
950,U00094,2026-01-06 21:56:00,3157
951,U00094,2026-01-04 18:44:00,1825
952,U00094,2026-01-10 08:59:00,1323
953,U00094,2026-01-12 22:58:00,1819
954,U00094,2026-01-05 03:46:00,1559
955,U00094,2026-01-12 14:51:00,1778
956,U00094,2026-01-12 17:16:00,2557
957,U00094,2026-01-08 06:36:00,1423
958,U00095,2026-01-30 05:28:00,3537
959,U00095,2026-01-27 15:51:00,2305
960,U00096,2026-02-01 10:20:00,2178
961,U00097,2026-01-19 12:55:00,2127
962,U00097,2026-01-19 17:06:00,1351
963,U00097,2026-01-23 15:39:00,3520
964,U00097,2026-01-25 13:41:00,1761
965,U00097,2026-01-18 05:55:00,534
966,U00097,2026-01-20 22:16:00,2396
967,U00097,2026-01-23 00:53:00,1973
968,U00097,2026-01-22 17:47:00,2400
969,U00097,2026-01-27 09:17:00,3473
970,U00097,2026-01-25 14:27:00,697
971,U00097,2026-01-27 11:14:00,686
972,U00097,2026-01-23 00:16:00,3553
973,U00097,2026-01-21 09:00:00,470
974,U00098,2026-02-04 20:11:00,3205
975,U00098,2026-01-31 01:58:00,3527
976,U00098,2026-01-26 01:43:00,3045
977,U00098,2026-01-31 02:54:00,3092
978,U00099,2026-01-16 19:17:00,2059
979,U00099,2026-01-16 11:04:00,332
980,U00100,2026-01-05 00:11:00,1851
981,U00100,2026-01-06 08:03:00,1272
982,U00100,2026-01-08 20:51:00,2970
983,U00100,2026-01-04 07:36:00,2507
984,U00100,2026-01-09 03:44:00,3330
985,U00100,2026-01-10 17:48:00,3585
986,U00100,2026-01-05 10:15:00,494
987,U00101,2026-01-11 20:49:00,2759
988,U00101,2026-01-16 20:41:00,815
989,U00101,2026-01-19 18:47:00,692
990,U00101,2026-01-16 10:07:00,1279
991,U00101,2026-01-11 22:34:00,3514
992,U00101,2026-01-15 03:52:00,1852
993,U00101,2026-01-19 20:22:00,2709
994,U00101,2026-01-18 00:25:00,3396
995,U00101,2026-01-19 08:26:00,2614
996,U00102,2026-02-03 07:35:00,1391
997,U00102,2026-01-30 17:52:00,2911
998,U00102,2026-02-04 03:35:00,2023
999,U00102,2026-02-07 09:18:00,458
1000,U00102,2026-02-07 11:25:00,3141
1001,U00102,2026-01-30 00:04:00,2143
1002,U00102,2026-02-07 07:38:00,2595
1003,U00102,2026-02-04 15:45:00,2769
1004,U00102,2026-01-31 00:14:00,3083
1005,U00102,2026-02-08 04:36:00,1881
1006,U00102,2026-02-03 23:33:00,2945
1007,U00102,2026-01-31 11:53:00,2649
1008,U00102,2026-02-01 16:29:00,1841
1009,U00103,2026-01-04 05:30:00,2680
1010,U00103,2026-01-05 14:22:00,1991
1011,U00103,2026-01-09 04:31:00,879
1012,U00103,2026-01-06 21:15:00,2907
1013,U00103,2026-01-11 18:33:00,2793
1014,U00103,2026-01-12 22:35:00,1462
1015,U00103,2026-01-08 04:33:00,3390
1016,U00103,2026-01-10 05:10:00,1169
1017,U00104,2026-01-23 23:33:00,1583
1018,U00104,2026-01-16 13:16:00,2472
1019,U00104,2026-01-15 21:36:00,918
1020,U00104,2026-01-18 14:07:00,2797
1021,U00104,2026-01-15 21:10:00,819
1022,U00104,2026-01-23 00:07:00,2825
1023,U00104,2026-01-17 08:14:00,1929
1024,U00104,2026-01-14 17:42:00,2940
1025,U00104,2026-01-17 12:33:00,2177
1026,U00104,2026-01-19 17:47:00,436
1027,U00104,2026-01-18 01:13:00,1936
1028,U00104,2026-01-23 21:18:00,2518
1029,U00104,2026-01-18 02:49:00,2087
1030,U00104,2026-01-21 05:21:00,2803
1031,U00104,2026-01-19 10:12:00,3526
1032,U00104,2026-01-22 05:48:00,1976
1033,U00104,2026-01-23 12:19:00,1761
1034,U00104,2026-01-21 21:10:00,966
1035,U00105,2026-01-18 02:08:00,900
1036,U00105,2026-01-22 16:19:00,2751
1037,U00106,2026-01-17 23:02:00,3065
1038,U00106,2026-01-15 04:33:00,984
1039,U00106,2026-01-18 14:20:00,2303
1040,U00107,2026-01-11 16:00:00,2461
1041,U00107,2026-01-08 18:01:00,453
1042,U00107,2026-01-11 21:29:00,614
1043,U00107,2026-01-16 01:44:00,2224
1044,U00107,2026-01-17 20:16:00,1724
1045,U00107,2026-01-13 05:53:00,3363
1046,U00107,2026-01-16 12:12:00,1903
1047,U00107,2026-01-12 21:19:00,950
1048,U00107,2026-01-15 15:46:00,960
1049,U00107,2026-01-10 09:47:00,2629
1050,U00107,2026-01-10 06:42:00,1432
1051,U00107,2026-01-14 22:06:00,2338
1052,U00107,2026-01-14 02:33:00,851
1053,U00107,2026-01-12 06:44:00,761
1054,U00107,2026-01-11 13:10:00,1173
1055,U00107,2026-01-11 23:42:00,3101
1056,U00107,2026-01-11 18:52:00,520
1057,U00107,2026-01-15 09:12:00,1691
1058,U00108,2026-01-20 15:23:00,774
1059,U00108,2026-01-17 04:30:00,2768
1060,U00108,2026-01-14 11:46:00,1690
1061,U00108,2026-01-21 21:46:00,339
1062,U00108,2026-01-17 16:33:00,2312
1063,U00108,2026-01-21 08:55:00,3375
1064,U00108,2026-01-16 04:49:00,2780
1065,U00108,2026-01-20 20:04:00,2975
1066,U00108,2026-01-20 14:36:00,880
1067,U00108,2026-01-18 11:20:00,1124
1068,U00108,2026-01-22 11:39:00,2913
1069,U00108,2026-01-19 23:00:00,1973
1070,U00108,2026-01-21 06:30:00,1938
1071,U00108,2026-01-19 18:28:00,511
1072,U00108,2026-01-16 06:23:00,2014
1073,U00108,2026-01-19 14:03:00,3409
1074,U00108,2026-01-16 06:59:00,3098
1075,U00108,2026-01-22 22:46:00,2149
1076,U00108,2026-01-15 11:41:00,1168
1077,U00109,2026-01-25 03:25:00,3556
1078,U00109,2026-01-28 08:23:00,1345
1079,U00109,2026-01-27 05:09:00,3008
1080,U00109,2026-01-30 12:32:00,571
1081,U00109,2026-01-29 15:37:00,3573
1082,U00109,2026-01-24 12:46:00,553
1083,U00109,2026-01-31 16:16:00,309
1084,U00109,2026-01-28 08:24:00,3132
1085,U00109,2026-01-26 07:15:00,1434
1086,U00109,2026-01-31 15:16:00,3216
1087,U00109,2026-01-28 12:32:00,2156
1088,U00109,2026-01-31 09:22:00,1404
1089,U00109,2026-01-31 14:54:00,1411
1090,U00109,2026-01-24 01:43:00,3467
1091,U00109,2026-01-29 20:21:00,3372
1092,U00109,2026-01-29 23:21:00,466
1093,U00110,2026-01-29 12:42:00,980
1094,U00110,2026-02-05 19:24:00,881
1095,U00110,2026-02-02 22:43:00,1631
1096,U00110,2026-02-01 22:40:00,860
1097,U00110,2026-02-03 03:11:00,364
1098,U00110,2026-01-28 16:02:00,1797
1099,U00110,2026-01-31 14:23:00,1451
1100,U00110,2026-01-31 06:08:00,1150
1101,U00110,2026-01-31 08:07:00,377
1102,U00110,2026-02-06 21:33:00,973
1103,U00110,2026-02-03 12:07:00,3272
1104,U00110,2026-01-30 15:01:00,3236
1105,U00110,2026-01-28 19:51:00,2686
1106,U00110,2026-02-01 03:12:00,1776
1107,U00110,2026-02-02 16:39:00,824
1108,U00110,2026-01-30 10:58:00,3063
1109,U00110,2026-02-06 18:32:00,3466
1110,U00111,2026-01-31 23:19:00,3393
1111,U00111,2026-01-27 05:12:00,1139
1112,U00111,2026-01-31 20:29:00,674
1113,U00111,2026-01-27 16:54:00,894
1114,U00112,2026-01-31 08:19:00,763
1115,U00112,2026-02-06 19:07:00,412
1116,U00112,2026-02-03 05:30:00,2224
1117,U00112,2026-01-30 15:01:00,3468
1118,U00112,2026-02-03 09:28:00,2247
1119,U00112,2026-02-03 01:57:00,1187
1120,U00112,2026-01-30 22:21:00,349
1121,U00112,2026-02-07 00:18:00,1025
1122,U00112,2026-02-03 09:18:00,751
1123,U00112,2026-01-30 19:24:00,1407
1124,U00112,2026-02-04 06:30:00,514
1125,U00112,2026-02-05 23:46:00,427
1126,U00112,2026-02-04 12:39:00,2751
1127,U00112,2026-02-06 05:37:00,3178
1128,U00112,2026-02-08 06:00:00,868
1129,U00112,2026-02-06 03:37:00,1897
1130,U00112,2026-02-08 00:16:00,2669
1131,U00112,2026-02-04 22:28:00,1735
1132,U00112,2026-02-07 18:25:00,1791
1133,U00113,2026-01-08 20:27:00,3366
1134,U00113,2026-01-10 12:57:00,2445
1135,U00113,2026-01-16 03:27:00,1837
1136,U00113,2026-01-15 09:45:00,2513
1137,U00113,2026-01-13 02:33:00,2262
1138,U00113,2026-01-14 21:58:00,518
1139,U00113,2026-01-13 00:19:00,2900
1140,U00113,2026-01-13 02:27:00,3479
1141,U00113,2026-01-10 09:55:00,2714
1142,U00114,2026-01-25 13:21:00,3265
1143,U00114,2026-01-23 19:17:00,2042
1144,U00115,2026-01-24 08:00:00,859
1145,U00115,2026-01-21 12:24:00,1766
1146,U00115,2026-01-19 18:02:00,2855
1147,U00115,2026-01-17 06:52:00,1388
1148,U00115,2026-01-18 19:37:00,2308
1149,U00115,2026-01-25 13:40:00,3450
1150,U00115,2026-01-21 15:46:00,859
1151,U00115,2026-01-20 14:50:00,1571
1152,U00115,2026-01-21 14:27:00,909
1153,U00115,2026-01-24 04:43:00,1772
1154,U00116,2026-01-16 17:10:00,1116
1155,U00116,2026-01-21 19:47:00,382
1156,U00116,2026-01-13 18:16:00,2393
1157,U00116,2026-01-22 15:27:00,2609
1158,U00116,2026-01-18 10:56:00,1141
1159,U00116,2026-01-14 00:53:00,989
1160,U00116,2026-01-15 22:44:00,3498
1161,U00116,2026-01-21 06:06:00,943
1162,U00116,2026-01-21 15:14:00,1571
1163,U00116,2026-01-13 00:42:00,2724
1164,U00116,2026-01-21 02:49:00,2559
1165,U00116,2026-01-20 00:38:00,668
1166,U00116,2026-01-17 02:30:00,1434
1167,U00116,2026-01-16 17:50:00,1323
1168,U00116,2026-01-13 23:09:00,368
1169,U00116,2026-01-14 04:55:00,2550
1170,U00116,2026-01-14 16:02:00,1637
1171,U00117,2026-01-19 22:07:00,1826
1172,U00118,2026-01-16 10:38:00,574
1173,U00118,2026-01-18 05:18:00,2936
1174,U00118,2026-01-22 06:26:00,2293
1175,U00118,2026-01-20 13:52:00,1314
1176,U00118,2026-01-22 10:02:00,2099
1177,U00118,2026-01-17 08:13:00,789
1178,U00118,2026-01-15 18:16:00,2856
1179,U00118,2026-01-20 04:54:00,1692
1180,U00118,2026-01-15 09:08:00,948
1181,U00118,2026-01-16 09:27:00,3558
1182,U00119,2026-01-30 06:02:00,2470
1183,U00119,2026-01-26 11:19:00,2767
1184,U00120,2026-01-28 22:38:00,2439
1185,U00120,2026-01-25 01:02:00,2859
1186,U00120,2026-02-02 20:08:00,1528
1187,U00120,2026-01-27 20:37:00,555
1188,U00120,2026-01-30 14:34:00,1121
1189,U00120,2026-01-31 16:27:00,3578
1190,U00120,2026-01-24 13:42:00,3374
1191,U00120,2026-01-29 02:00:00,1937
1192,U00120,2026-01-29 22:44:00,1307
1193,U00120,2026-01-28 11:53:00,3207
1194,U00120,2026-01-28 04:01:00,2802
1195,U00120,2026-01-26 10:20:00,2650
1196,U00120,2026-01-27 13:22:00,1263
1197,U00120,2026-01-28 19:12:00,495
1198,U00120,2026-01-31 12:25:00,1988
1199,U00120,2026-01-28 01:00:00,2213
1200,U00120,2026-01-27 02:32:00,2072
1201,U00120,2026-01-30 09:03:00,866
1202,U00121,2026-01-29 10:21:00,2325
1203,U00121,2026-01-26 23:05:00,613
1204,U00121,2026-02-01 14:07:00,2444
1205,U00121,2026-01-26 20:36:00,3176
1206,U00121,2026-02-03 17:09:00,3358
1207,U00122,2026-01-27 17:42:00,961
1208,U00122,2026-02-02 10:29:00,2608
1209,U00122,2026-02-03 01:26:00,2812
1210,U00122,2026-01-31 06:53:00,3172
1211,U00122,2026-01-30 07:36:00,1608
1212,U00122,2026-01-29 10:52:00,3019
1213,U00122,2026-01-28 08:14:00,1947
1214,U00122,2026-01-31 17:48:00,1724
1215,U00122,2026-01-31 09:56:00,749
1216,U00122,2026-01-29 10:45:00,2967
1217,U00122,2026-01-26 11:01:00,1057
1218,U00122,2026-01-25 23:57:00,1020
1219,U00122,2026-02-03 08:18:00,3321
1220,U00123,2026-01-30 15:31:00,973
1221,U00123,2026-02-05 20:57:00,3382
1222,U00123,2026-02-03 04:06:00,3105
1223,U00123,2026-01-30 01:57:00,711
1224,U00123,2026-02-04 06:02:00,1832
1225,U00123,2026-02-05 19:58:00,3305
1226,U00123,2026-01-28 00:18:00,2542
1227,U00123,2026-02-06 02:54:00,1301
1228,U00123,2026-01-28 15:45:00,1677
1229,U00123,2026-01-30 02:20:00,3105
1230,U00124,2026-01-29 01:32:00,538
1231,U00125,2026-01-28 04:04:00,1131
1232,U00125,2026-02-03 10:39:00,1155
1233,U00125,2026-02-06 00:16:00,370
1234,U00125,2026-02-01 05:04:00,1330
1235,U00125,2026-02-06 13:36:00,1426
1236,U00125,2026-02-01 03:12:00,2076
1237,U00125,2026-01-28 02:50:00,550
1238,U00125,2026-01-30 20:30:00,2888
1239,U00125,2026-02-01 06:55:00,3141
1240,U00125,2026-02-05 11:07:00,1396
1241,U00125,2026-02-04 18:36:00,804
1242,U00125,2026-02-02 05:35:00,2772
1243,U00125,2026-01-30 23:07:00,3294
1244,U00126,2026-01-19 11:57:00,638
1245,U00126,2026-01-15 16:01:00,728
1246,U00126,2026-01-15 02:18:00,3289
1247,U00126,2026-01-21 20:55:00,3005
1248,U00126,2026-01-15 06:23:00,2907
1249,U00126,2026-01-14 08:53:00,2865
1250,U00126,2026-01-21 04:51:00,1031
1251,U00126,2026-01-16 13:44:00,3420
1252,U00126,2026-01-14 13:53:00,2680
